closed_at,product_id,position_side,net_size,leverage,opened_at,closure_reason,entry_price,exit_price,profit_loss,profit_loss_pct,mae,mfe,duration_seconds
2025-10-28T15:00:00Z,ENA-PERP-INTX,LONG,1317,,2025-10-28T07:29:30Z,stop_loss,0.493366,0.47757829,-20.79,-3.2,-8.65,2.14,27030
2025-10-28T20:00:00Z,PENGU-PERP-INTX,LONG,30482,,2025-10-28T07:30:04Z,stop_loss,0.021334,0.020651312,-20.81,-3.2,-5.47,3.9,44996
2025-10-28T20:00:00Z,PENDLE-PERP-INTX,LONG,197.6,,2025-10-28T07:29:46Z,stop_loss,3.288,3.182784,-20.79,-3.2,-4.44,2.71,45014
2025-10-29T17:00:00Z,NEAR-PERP-INTX,LONG,292.5,,2025-10-28T21:37:02Z,take_profit,2.221888,2.3285386,31.2,4.8,-0.96,5.66,69778
2025-10-28T22:00:00Z,AERO-PERP-INTX,SHORT,-699.7,,2025-10-28T19:28:14Z,stop_loss,0.924924,0.95452157,-20.71,-3.2,-9.24,2.54,9106
2025-10-28T17:00:00Z,SYRUP-PERP-INTX,SHORT,-1668,,2025-10-28T07:29:13Z,stop_loss,0.389739,0.40221065,-20.8,-3.2,-4.05,2.51,34247
2025-10-28T20:00:00Z,JASMY-PERP-INTX,LONG,62717,,2025-10-28T07:37:59Z,stop_loss,0.010318,0.009987824,-20.71,-3.2,-3.26,1.63,44521
2025-10-29T09:00:00Z,HNT-PERP-INTX,SHORT,-269.9,,2025-10-29T07:45:45Z,stop_loss,2.395162,2.4718072,-20.69,-3.2,-6.97,2.51,4455
2025-10-29T20:00:00Z,ADA-PERP-INTX,LONG,1011,,2025-10-28T20:36:18Z,expired,0.6431,0.653,10.01,1.5394,-2.78,2.64,84222
2025-10-29T18:00:00Z,NEAR-PERP-INTX,LONG,290.3,,2025-10-28T21:42:12Z,take_profit,2.23983,2.3473418,31.21,4.8,-1.76,4.82,73068
2025-10-29T13:00:00Z,HBAR-PERP-INTX,LONG,3343,,2025-10-29T04:29:12Z,take_profit,0.194388,0.20371862,31.19,4.8,-0.42,8.33,30648
2025-10-30T04:00:00Z,ONDO-PERP-INTX,LONG,1778,,2025-10-29T07:45:28Z,stop_loss,0.731035,0.70764188,-41.59,-3.2,-3.68,3.95,72872
2025-10-30T12:00:00Z,JASMY-PERP-INTX,LONG,64248,,2025-10-30T06:14:31Z,stop_loss,0.010142,0.009817456,-20.85,-3.2,-5.48,1.13,20729
2025-10-30T12:00:00Z,ADA-PERP-INTX,LONG,1019,,2025-10-30T06:14:14Z,stop_loss,0.6378,0.6173904,-20.8,-3.2,-8.09,1.6,20746
2025-10-30T15:00:00Z,SYRUP-PERP-INTX,SHORT,-1514,,2025-10-30T06:14:48Z,take_profit,0.428323,0.4077635,31.13,4.8,-2.7,10.0,31512
2025-10-30T12:00:00Z,HBAR-PERP-INTX,SHORT,-3126,,2025-10-30T06:15:05Z,take_profit,0.207914,0.19793413,31.2,4.8,-1.37,8.98,20695
2025-10-31T08:00:00Z,SYRUP-PERP-INTX,SHORT,-1199,,2025-10-31T06:33:52Z,stop_loss,0.418582,0.43197662,-16.06,-3.2,-14.18,1.06,5168
2025-10-31T23:00:00Z,HBAR-PERP-INTX,LONG,2594,,2025-10-31T06:34:09Z,take_profit,0.192933,0.20219378,24.02,4.8,-1.51,6.08,59151
2025-11-01T06:00:00Z,NEAR-PERP-INTX,LONG,236.9,,2025-10-31T06:34:26Z,expired,2.112643,2.1183,1.34,0.2678,-2.11,2.33,84334
2025-11-01T06:00:00Z,ADA-PERP-INTX,LONG,818,,2025-10-31T06:34:43Z,expired,0.6112,0.6102,-0.82,-0.1636,-2.24,1.39,84317
2025-11-01T06:00:00Z,PENDLE-PERP-INTX,LONG,162.5,,2025-10-31T06:35:00Z,expired,3.077366,3.11,5.3,1.0605,-3.03,3.27,84300
2025-11-01T06:00:00Z,ADA-PERP-INTX,LONG,483,,2025-10-31T06:34:43Z,expired,0.6112,0.6102,-0.48,-0.1636,-2.24,1.39,84317
2025-11-01T07:00:00Z,SYRUP-PERP-INTX,SHORT,-1132,,2025-11-01T07:31:30Z,stop_loss,0.443181,0.45736279,-16.05,-3.2,-5.35,1.52,0
2025-11-01T15:00:00Z,STRK-PERP-INTX,LONG,4725,,2025-11-01T07:30:39Z,take_profit,0.105828,0.11090774,24.0,4.8,-0.97,19.98,26961
2025-11-01T21:00:00Z,HBAR-PERP-INTX,LONG,2461,,2025-11-01T07:30:56Z,stop_loss,0.203297,0.1967915,-16.01,-3.2,-4.31,0.22,48544
2025-11-02T07:00:00Z,CRV-PERP-INTX,LONG,1042,,2025-11-01T07:31:13Z,expired,0.4797,0.4862,6.77,1.355,-1.67,2.06,84527
2025-11-02T13:00:00Z,CRV-PERP-INTX,LONG,1034,,2025-11-02T07:41:04Z,stop_loss,0.4838,0.4683184,-16.01,-3.2,-10.11,0.64,19136
2025-11-02T14:00:00Z,PENDLE-PERP-INTX,LONG,160.3,,2025-11-02T07:40:47Z,stop_loss,3.124272,3.0242953,-16.03,-3.2,-12.04,0.25,22753
2025-11-02T14:00:00Z,COMP-PERP-INTX,LONG,13.88,,2025-11-02T07:40:29Z,stop_loss,36.069733,34.915502,-16.02,-3.2,-7.21,0.14,22771
2025-11-02T14:00:00Z,JASMY-PERP-INTX,LONG,49315,,2025-11-02T07:41:21Z,stop_loss,0.010148,0.009823264,-16.01,-3.2,-8.41,0.08,22719
2025-11-02T19:00:00Z,SEI-PERP-INTX,SHORT,-2523,,2025-11-02T07:41:38Z,take_profit,0.1983,0.1887816,24.01,4.8,-1.92,10.79,40702
2025-11-03T10:00:00Z,ZRO-PERP-INTX,LONG,311.5,,2025-11-03T07:31:59Z,stop_loss,1.598761,1.5476006,-15.94,-3.2,-14.25,2.58,8881
2025-11-03T20:00:00Z,ADA-PERP-INTX,LONG,886,,2025-11-03T17:32:04Z,stop_loss,0.5651,0.5470168,-16.02,-3.2,-10.12,0.71,8876
2025-11-04T01:00:00Z,ADA-PERP-INTX,SHORT,-792,,2025-11-03T21:17:52Z,stop_loss,0.5422,0.5595504,-13.74,-3.2,-3.85,9.65,13328
2025-11-04T17:00:00Z,ADA-PERP-INTX,LONG,132,,2025-11-04T09:33:43Z,stop_loss,0.5409,0.5235912,-2.28,-3.2,-9.43,2.33,26777
2025-11-04T17:00:00Z,NEAR-PERP-INTX,LONG,265.1,,2025-11-04T09:33:59Z,stop_loss,1.8865,1.826132,-16.0,-3.2,-8.91,2.85,26761
2025-11-04T17:00:00Z,ETC-PERP-INTX,LONG,33.82,,2025-11-04T09:33:51Z,stop_loss,14.789355,14.316096,-16.01,-3.2,-8.58,2.98,26769
2025-11-05T18:00:00Z,BTC-PERP-INTX,LONG,0.1052,,2025-11-04T18:54:30Z,expired,101156.1,104373.7,338.49,3.1808,-2.24,3.38,83130
2025-11-05T16:00:00Z,BTC-PERP-INTX,LONG,0.022,,2025-11-04T20:09:16Z,take_profit,100365.4,103965.4,79.2,3.5869,-1.47,4.19,71444
2025-11-05T16:00:00Z,BTC-PERP-INTX,LONG,0.0215,,2025-11-04T20:11:48Z,take_profit,100410.2,104010.2,77.4,3.5853,-1.51,4.14,71292
2025-11-05T15:00:00Z,BTC-PERP-INTX,LONG,0.0148,,2025-11-04T20:27:04Z,take_profit,100152,103752,53.28,3.5945,-1.26,4.41,66776
2025-11-05T18:00:00Z,BTC-PERP-INTX,LONG,0.017,,2025-11-04T20:29:54Z,take_profit,100485.5,104085.5,61.2,3.5826,-1.59,4.07,77406
2025-11-05T18:00:00Z,BTC-PERP-INTX,LONG,0.0442,,2025-11-04T20:30:38Z,take_profit,100546.93,104146.93,159.12,3.5804,-1.65,4.0,77362
2025-11-05T01:00:00Z,ADA-PERP-INTX,LONG,958,,2025-11-04T22:45:43Z,stop_loss,0.522134,0.50542571,-16.01,-3.2,-5.25,5.43,8057
2025-11-05T01:00:00Z,ETC-PERP-INTX,LONG,34.84,,2025-11-04T22:45:17Z,stop_loss,14.365306,13.905616,-16.02,-3.2,-5.48,2.6,8083
